epoch,event_id,date,day,year,doubleheader,pit_team_is_home,game_stat,pit_bat,pit_id,pit_id_y,pitcher,pit_first,pit_last,bat_id,bat_id_y,batter,bat_first,bat_last,bat_team_score,fld_team_score,fld_team_run_diff,pit_team_is_ahead,pit_team_is_behind,bases_state,risp,inning,half_inning,outs_ct,balls,strikes,num_pitches,pit_count,count_status,missing_balls_strikes,missing_pit_count,missing_pitch_type,velocity,missing_velocity,low_velocity,avg_velocity,high_velocity,rbi_on_play,win_prob_added,base_out_runs_added,leverage_index,win_team,pit_removed,bat_removed,pit_ejected,bat_ejected,any_ejection,ejections_ct,umpire,ejections_pl,ejection_des,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,pit_league_AL,pit_league_NL,pit_division_Central,pit_division_East,pit_division_West,pit_lg_div_AL - Central,pit_lg_div_AL - East,pit_lg_div_AL - West,pit_lg_div_NL - Central,pit_lg_div_NL - East,pit_lg_div_NL - West,bat_league_AL,bat_league_NL,bat_division_Central,bat_division_East,bat_division_West,bat_lg_div_AL - Central,bat_lg_div_AL - East,bat_lg_div_AL - West,bat_lg_div_NL - Central,bat_lg_div_NL - East,bat_lg_div_NL - West,game_type_Division,game_type_Interleague,game_type_Intraleague,pit_team_ANA,pit_team_ARI,pit_team_ATL,pit_team_BAL,pit_team_BOS,pit_team_CHA,pit_team_CHN,pit_team_CIN,pit_team_CLE,pit_team_COL,pit_team_DET,pit_team_HOU,pit_team_KCA,pit_team_LAN,pit_team_MIA,pit_team_MIL,pit_team_MIN,pit_team_NYA,pit_team_NYN,pit_team_OAK,pit_team_PHI,pit_team_PIT,pit_team_SDN,pit_team_SEA,pit_team_SFN,pit_team_SLN,pit_team_TBA,pit_team_TEX,pit_team_TOR,pit_team_WAS,throws_L,throws_R,bat_team_ANA,bat_team_ARI,bat_team_ATL,bat_team_BAL,bat_team_BOS,bat_team_CHA,bat_team_CHN,bat_team_CIN,bat_team_CLE,bat_team_COL,bat_team_DET,bat_team_HOU,bat_team_KCA,bat_team_LAN,bat_team_MIA,bat_team_MIL,bat_team_MIN,bat_team_NYA,bat_team_NYN,bat_team_OAK,bat_team_PHI,bat_team_PIT,bat_team_SDN,bat_team_SEA,bat_team_SFN,bat_team_SLN,bat_team_TBA,bat_team_TEX,bat_team_TOR,bat_team_WAS,bats_L,bats_R,position_1B,position_2B,position_3B,position_C,position_CF,position_DH,position_LF,position_P,position_PH_PR,position_RF,position_SS,position_group_DH_PH_PR,position_group_Infielder,position_group_Outfielder,position_group_Pitcher_Catcher,lineup_spot_1,lineup_spot_2,lineup_spot_3,lineup_spot_4,lineup_spot_5,lineup_spot_6,lineup_spot_7,lineup_spot_8,lineup_spot_9,fld_run_diff_Down by 1 run,fld_run_diff_Down by 2 to 3 runs,fld_run_diff_Down by 4 to 6 runs,fld_run_diff_Down by 7 or more runs,fld_run_diff_Tie score,fld_run_diff_Up by 1 run,fld_run_diff_Up by 2 to 3 runs,fld_run_diff_Up by 4 to 6 runs,fld_run_diff_Up by 7 or more runs,runners_on_1st,runners_on_1st_2nd,runners_on_1st_3rd,runners_on_2nd,runners_on_2nd_3rd,runners_on_3rd,runners_on_empty,runners_on_full,half_Bot,half_Top,inning_rec_1,inning_rec_2,inning_rec_3,inning_rec_4,inning_rec_5,inning_rec_6,inning_rec_7,inning_rec_8,inning_rec_9,inning_rec_10,the_count_0-0,the_count_0-1,the_count_0-2,the_count_1-0,the_count_1-1,the_count_1-2,the_count_2-0,the_count_2-1,the_count_2-2,the_count_3-0,the_count_3-1,the_count_3-2,the_count_Unknown,pitch_type_Changeup (CH),"pitch_type_Curveball (CU, CS)",pitch_type_Cutter (FC),pitch_type_Fastball (FA),pitch_type_Knuckleball (KN),pitch_type_Sinker (SI),"pitch_type_Slider (SL, SB)",pitch_type_Splitter (FS),velocity_range_70-79 mph,velocity_range_80-89 mph,velocity_range_90-95 mph,velocity_range_96+ mph,velocity_range_Under 70 mph,velocity_range_Unknown,winning_team_Team batting,winning_team_Team pitching,winning_team_Tie,velocity_missing,kproto_new_8,seg0_prob,seg1_prob,seg2_prob,seg3_prob,seg4_prob,seg5_prob,seg6_prob,seg7_prob
3,56350,2016-09-20,20,2016,0,0,1,Archie Bradley --> Ryan Schimpf,70431,bradlar01,Archie Bradley,Archie,Bradley,60669,schimry01,Ryan Schimpf,Ryan,Schimpf,0,0,0,0,0,___,0,2,b2,0,0.0,2.0,3,3 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.04,0.38,0.92,SDN,0,0,0,0,0,0,David Rackley,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,5.6517827e-05,8.834763e-08,5.338624e-07,1.927957e-07,2.2537822e-07,0.9999398,2.5557838e-06,1.2806686e-07
3,56351,2016-09-20,20,2016,0,0,1,Ryan Tepera --> Guillermo Heredia,60107,teperry01,Ryan Tepera,Ryan,Tepera,102267,heredgu01,Guillermo Heredia,Guillermo,Heredia,2,9,7,1,0,___,0,7,b7,1,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.0,0.26,0.11,TOR,0,0,0,0,0,0,Paul Nauert,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,3.5335745e-08,1.5813444e-07,2.1775465e-07,6.313182e-08,6.6839157e-06,0.9999926,1.6776478e-07,2.737486e-08
3,56359,2016-09-21,21,2016,0,1,1,German Marquez --> Aledmys Diaz,100273,marquge01,German Marquez,German,Marquez,34706,diazal02,Aledmys Diaz,Aledmys,Diaz,1,6,5,1,0,___,0,3,t3,0,2.0,2.0,6,6 (2-2),Even,0,0,1,,1,,,0,0,0.02,0.4,0.56,COL,0,0,0,0,0,0,Chad Fairchild,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,1.1520226e-05,1.2503047e-07,8.994788e-07,1.665445e-07,3.196488e-07,0.9999831,3.7301527e-06,1.2521399e-07
3,56360,2016-09-21,21,2016,0,1,2,German Marquez --> Carson Kelly,100273,marquge01,German Marquez,German,Marquez,70619,kellyca02,Carson Kelly,Carson,Kelly,1,6,5,1,0,___,0,4,t4,1,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.02,0.28,0.36,COL,0,0,0,0,0,0,Chad Fairchild,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,4.3104084e-08,1.9850354e-07,3.148533e-07,1.3050245e-06,1.781462e-06,0.9999962,8.2728235e-08,4.519389e-08
3,56367,2016-09-21,21,2016,0,0,1,Brett Cecil --> Robinson Cano,55695,cecilbr01,Brett Cecil,Brett,Cecil,31789,canoro01,Robinson Cano,Robinson,Cano,1,0,-1,0,1,___,0,8,b8,1,3.0,2.0,7,7 (3-2),Full,0,0,1,,1,,,0,0,0.01,0.26,0.39,SEA,1,0,0,0,0,0,Mark Ripperger,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,8.3006563e-07,1.0107984e-06,9.8052615e-06,1.4428932e-05,2.9548578e-06,0.9762626,0.023707135,1.1390623e-06
3,56362,2016-09-21,21,2016,0,0,1,Chris Sale --> Maikel Franco,65751,salech01,Chris Sale,Chris,Sale,68156,francma02,Maikel Franco,Maikel,Franco,0,1,1,1,0,1__,0,1,b1,1,1.0,2.0,4,4 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.04,0.39,1.23,PHI,0,0,0,0,0,0,Doug Eddings,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,5.202226e-06,7.5923294e-06,4.0330957e-07,2.4225696e-07,1.3466409e-07,0.99994457,4.171789e-05,1.60119e-07
3,56363,2016-09-21,21,2016,0,0,2,Chris Sale --> Roman Quinn,65751,salech01,Chris Sale,Chris,Sale,70776,quinnro01,Roman Quinn,Roman,Quinn,3,1,-2,0,1,___,0,3,b3,0,0.0,2.0,3,3 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.02,0.38,0.6,PHI,0,0,0,0,0,0,Doug Eddings,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,7.474063e-07,9.5582465e-08,6.878099e-07,0.004978124,4.706098e-07,0.9950192,3.680321e-07,2.379795e-07
3,56364,2016-09-21,21,2016,0,0,3,Chris Sale --> Roman Quinn,65751,salech01,Chris Sale,Chris,Sale,70776,quinnro01,Roman Quinn,Roman,Quinn,6,1,-5,0,1,__3,1,4,b4,1,2.0,2.0,5,5 (2-2),Even,0,0,1,,1,,,0,0,0.0,0.24,0.28,PHI,0,0,0,0,0,0,Doug Eddings,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,9.10755e-07,1.6007772e-06,7.2516254e-06,0.15215294,1.2206605e-06,0.84658635,0.0012485826,1.1641293e-06
3,56365,2016-09-21,21,2016,0,0,4,Chris Beck --> Tyler Goeddel,99939,beckch02,Chris Beck,Chris,Beck,70767,goeddty01,Tyler Goeddel,Tyler,Goeddel,6,1,-5,0,1,___,0,6,b6,1,1.0,0.0,2,2 (1-0),Batter ahead,0,0,1,,1,,,0,0,0.0,0.26,0.07,PHI,0,1,0,0,0,0,Doug Eddings,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,3,4.0489084e-07,1.8738548e-07,2.7189944e-06,0.7070992,4.44808e-06,0.29289082,1.7760811e-06,4.2947198e-07
3,56366,2016-09-21,21,2016,0,1,5,Joely Rodriguez --> Jose Abreu,66246,rodrijo06,Joely Rodriguez,Joely,Rodriguez,102005,abreujo02,Jose Abreu,Jose,Abreu,3,8,5,1,0,___,0,8,t8,2,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.0,0.12,0.08,PHI,0,0,0,0,0,0,Doug Eddings,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,3,9.4435785e-07,4.369916e-06,9.861591e-06,0.8803333,0.00047066092,0.11917778,1.9043143e-06,1.1714789e-06
3,56358,2016-09-21,21,2016,0,0,1,Matt Strahm --> Abraham Almonte,100612,strahma01,Matt Strahm,Matt,Strahm,50910,almonab01,Abraham Almonte,Abraham,Almonte,3,2,-1,0,1,12_,1,7,b7,2,2.0,2.0,5,5 (2-2),Even,0,0,1,,1,,,0,0,0.02,0.34,1.5,CLE,1,0,0,0,0,0,Sam Holbrook,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,4.470303e-06,0.0003402044,3.1139396e-06,5.399942e-07,4.780717e-07,0.9974796,0.002171011,6.148382e-07
3,56356,2016-09-21,21,2016,0,0,1,Robert Stephenson --> Dexter Fowler,70762,stephro01,Robert Stephenson,Robert,Stephenson,47493,fowlede01,Dexter Fowler,Dexter,Fowler,0,0,0,0,0,___,0,1,b1,0,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.04,0.38,0.87,CHN,0,0,0,0,0,0,Bill Welke,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.00029656448,5.0437137e-07,1.8913071e-06,9.762186e-07,8.798818e-07,0.9996904,8.314858e-06,4.5370075e-07
3,56357,2016-09-21,21,2016,0,1,2,Hector Rondon --> Ramon Cabrera,52251,rondohe01,Hector Rondon,Hector,Rondon,59412,cabrera01,Ramon Cabrera,Ramon,Cabrera,2,9,7,1,0,___,0,8,t8,0,2.0,2.0,5,5 (2-2),Even,0,0,1,,1,,,0,0,0.0,0.38,0.1,CHN,0,0,0,0,0,0,Bill Welke,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.0001051642,5.143219e-07,2.6549576e-06,2.2372438e-05,1.033368e-06,0.999814,5.3885422e-05,4.5941303e-07
3,56368,2016-09-21,21,2016,0,0,1,Andrew Bailey --> Jurickson Profar,51989,bailean01,Andrew Bailey,Andrew,Bailey,68066,profaju01,Jurickson Profar,Jurickson,Profar,4,5,1,1,0,_2_,1,9,b9,2,1.0,2.0,5,5 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.12,5.14,ANA,0,1,0,0,0,0,Joe West,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,1,1.0152751e-05,0.9742251,2.1093058e-05,7.2054777e-06,3.2539328e-06,0.025245309,0.0004600726,2.7784135e-05
3,56361,2016-09-21,21,2016,0,0,1,Matt Moore --> Howie Kendrick,57473,moorema02,Matt Moore,Matt,Moore,45437,kendrho01,Howie Kendrick,Howie,Kendrick,5,2,-3,0,1,___,0,2,b2,0,0.0,2.0,4,4 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.02,0.38,0.45,LAN,0,0,0,0,0,0,Manny Gonzalez,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,1.2702054e-05,7.943824e-08,1.4074467e-06,2.3139946e-06,1.8412538e-07,0.99998057,2.5855277e-06,1.631399e-07
3,56369,2016-09-22,22,2016,0,0,1,Koji Uehara --> Trey Mancini,44014,ueharko01,Koji Uehara,Koji,Uehara,102653,mancitr01,Trey Mancini,Trey,Mancini,3,5,2,1,0,___,0,8,b8,2,0.0,2.0,3,3 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.13,0.65,BOS,0,0,0,0,0,0,Mark Wegner,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,1.6367513e-06,1.4868805e-06,2.8770983e-06,1.4042839e-06,4.9232804e-05,0.999931,1.1608801e-05,8.2465624e-07
3,56370,2016-09-22,22,2016,0,0,1,Dillon Gee --> Lonnie Chisenhall,56334,geedi01,Dillon Gee,Dillon,Gee,58147,chiselo01,Lonnie Chisenhall,Lonnie,Chisenhall,2,2,0,0,0,___,0,5,b5,0,1.0,2.0,7,7 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.05,0.4,1.17,CLE,0,0,0,0,0,0,Paul Emmel,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.0026270566,8.8889084e-07,1.2011591e-05,3.1180232e-06,1.3056706e-06,0.97392446,0.023422863,8.323344e-06
3,56371,2016-09-22,22,2016,0,0,2,Dillon Gee --> Jason Kipnis,56334,geedi01,Dillon Gee,Dillon,Gee,60007,kipnija01,Jason Kipnis,Jason,Kipnis,2,2,0,0,0,___,0,6,b6,0,3.0,2.0,6,6 (3-2),Full,0,0,1,,1,,,0,0,0.05,0.4,1.32,CLE,0,0,0,0,0,0,Paul Emmel,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.0032235757,2.6401407e-05,1.0320262e-05,8.169144e-05,1.3018337e-06,0.9963427,0.00030380432,1.0201059e-05
3,56372,2016-09-22,22,2016,0,0,1,Chaz Roe --> Derek Dietrich,48658,roech01,Chaz Roe,Chaz,Roe,65867,dietrde01,Derek Dietrich,Derek,Dietrich,3,6,3,1,0,__3,1,8,b8,2,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.02,0.13,0.94,ATL,0,0,0,0,0,0,Cory Blaser,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,6.087108e-07,5.495087e-05,2.4115745e-06,8.2898356e-07,6.0722973e-06,0.9971807,0.0027537006,7.620279e-07
